data_somministrazione,delta_T,cum_vaccinazioni,cum_booster
2022-07-30,270,5087887,38168959
2022-07-31,-1,49970350,39992240
2022-07-31,30,14183,223809
2022-07-31,90,69110,652063
2022-07-31,120,144917,1112537
2022-07-31,180,1849921,6082173
2022-07-31,270,5027222,38051022
2022-08-01,-1,49970736,39999104
2022-08-01,30,14033,225904
2022-08-01,90,67919,648605
2022-08-01,120,144254,1114901
2022-08-01,180,1787058,5792043
2022-08-01,270,4968370,37931185
2022-08-02,-1,49971281,40006693
2022-08-02,30,14529,233037
2022-08-02,90,66719,645923
2022-08-02,120,141139,1100945
2022-08-02,180,1727513,5525098
2022-08-02,270,4905823,37803550
2022-08-03,-1,49971793,40013872
2022-08-03,30,14572,233939
2022-08-03,90,65577,642806
2022-08-03,120,137893,1085188
2022-08-03,180,1655615,5263806
2022-08-03,270,4859844,37719790
2022-08-04,-1,49972248,40021361
2022-08-04,30,14396,233308
2022-08-04,90,64330,639325
2022-08-04,120,134243,1070825
2022-08-04,180,1572252,5022745
2022-08-04,270,4838051,37689373
2022-08-05,-1,49972669,40027888
2022-08-05,30,14184,232224
2022-08-05,90,63320,637282
2022-08-05,120,130694,1054032
2022-08-05,180,1517365,4913064
2022-08-05,270,4786945,37564607
2022-08-06,-1,49972968,40031501
2022-08-06,30,13908,227566
2022-08-06,90,63203,639369
2022-08-06,120,126297,1030931
2022-08-06,180,1452481,4716732
2022-08-06,270,4741843,37423983
2022-08-07,-1,49973012,40032062
2022-08-07,30,13278,220044
2022-08-07,90,62219,631000
2022-08-07,120,121959,1007604
2022-08-07,180,1385570,4531165
2022-08-07,270,4699293,37268171
2022-08-08,-1,49973415,40036952
2022-08-08,30,13131,218829
2022-08-08,90,61196,626342
2022-08-08,120,121469,1007881
2022-08-08,180,1327199,4369702
2022-08-08,270,4654769,37117889
2022-08-09,-1,49973796,40042263
2022-08-09,30,13454,223607
2022-08-09,90,60093,621549
2022-08-09,120,118031,990503
2022-08-09,180,1268982,4211764
2022-08-09,270,4608856,36964498
2022-08-10,-1,49974181,40047080
2022-08-10,30,13348,220785
2022-08-10,90,59106,616229
2022-08-10,120,115051,973541
2022-08-10,180,1207092,4054104
2022-08-10,270,4575974,36852635
2022-08-11,-1,49974550,40051883
2022-08-11,30,13050,216558
2022-08-11,90,57879,610514
2022-08-11,120,111850,957008
2022-08-11,180,1135452,3906752
2022-08-11,270,4561852,36804977
2022-08-12,-1,49974843,40055603
2022-08-12,30,12699,210212
2022-08-12,90,56812,605995
2022-08-12,120,108656,936941
2022-08-12,180,1094262,3841617
2022-08-12,270,4525237,36651254
2022-08-13,-1,49974986,40057203
2022-08-13,30,12205,201586
2022-08-13,90,56619,606460
2022-08-13,120,105716,917920
2022-08-13,180,1047692,3727026
2022-08-13,270,4494813,36481450
2022-08-14,-1,49974995,40057332
2022-08-14,30,11588,191048
2022-08-14,90,55814,598185
2022-08-14,120,103574,906131
2022-08-14,180,999135,3603674
2022-08-14,270,4466353,36303117
2022-08-15,-1,49974996,40057358
2022-08-15,30,11067,183859
2022-08-15,90,54571,589514
2022-08-15,120,103512,905809
2022-08-15,180,953448,3497571
2022-08-15,270,4436062,36109381
2022-08-16,-1,49975278,40060401
2022-08-16,30,11301,186132
2022-08-16,90,53481,583322
2022-08-16,120,103642,908202
2022-08-16,180,910857,3402494
2022-08-16,270,4407523,35906540
2022-08-17,-1,49975630,40063937
2022-08-17,30,11157,180296
2022-08-17,90,52333,577576
2022-08-17,120,100495,889755
2022-08-17,180,864575,3293447
2022-08-17,270,4386864,35753619
2022-08-18,-1,49976022,40068097
2022-08-18,30,10974,173772
2022-08-18,90,51303,572204
2022-08-18,120,97375,873664
2022-08-18,180,812421,3197268
2022-08-18,270,4376646,35692907
2022-08-19,-1,49976363,40071416
2022-08-19,30,10735,165817
2022-08-19,90,50343,567623
2022-08-19,120,94868,857192
2022-08-19,180,781345,3160221
2022-08-19,270,4355028,35483066
2022-08-20,-1,49976546,40073131
2022-08-20,30,10288,155444
2022-08-20,90,50295,568324
2022-08-20,120,92123,838195
2022-08-20,180,743629,3072277
2022-08-20,270,4331606,35242982
2022-08-21,-1,49976570,40073280
2022-08-21,30,9728,144335
2022-08-21,90,49489,560202
2022-08-21,120,89500,822123
2022-08-21,180,706429,2988642
2022-08-21,270,4303861,34972037
2022-08-22,-1,49976899,40076232
2022-08-22,30,9676,140512
2022-08-22,90,48745,554482
2022-08-22,120,89320,822741
2022-08-22,180,673357,2912184
2022-08-22,270,4280923,34673053
2022-08-23,-1,49977269,40079906
2022-08-23,30,9970,143329
2022-08-23,90,47743,548697
2022-08-23,120,89507,825250
2022-08-23,180,641166,2837692
2022-08-23,270,4256695,34358419
2022-08-24,-1,49977653,40083266
2022-08-24,30,9851,137638
2022-08-24,90,46931,542578
2022-08-24,120,87132,810800
2022-08-24,180,606778,2750337
2022-08-24,270,4235667,34095609
2022-08-25,-1,49978075,40087040
2022-08-25,30,9753,131651
2022-08-25,90,46121,536437
2022-08-25,120,85180,798779
2022-08-25,180,568036,2664975
2022-08-25,270,4226180,33962313
2022-08-26,-1,49978475,40090614
2022-08-26,30,9601,125017
2022-08-26,90,45316,532124
2022-08-26,120,83219,786791
2022-08-26,180,545888,2632692
2022-08-26,270,4204214,33639814
2022-08-27,-1,49978712,40092383
2022-08-27,30,9305,116253
2022-08-27,90,45265,532628
2022-08-27,120,81159,773711
2022-08-27,180,517638,2552765
2022-08-27,270,4181332,33275722
2022-08-28,-1,49978741,40092650
2022-08-28,30,8823,107055
2022-08-28,90,44364,524838
2022-08-28,120,79065,762395
2022-08-28,180,494940,2499090
2022-08-28,270,4159806,32862457
2022-08-29,-1,49979095,40095811
2022-08-29,30,8794,104335
2022-08-29,90,43680,519451
2022-08-29,120,79306,765025
2022-08-29,180,473360,2451540
2022-08-29,270,4136367,32425178
2022-08-30,-1,49979498,40099482
2022-08-30,30,9148,107242
2022-08-30,90,43190,515466
2022-08-30,120,78258,759305
2022-08-30,180,451128,2400264
2022-08-30,270,4111495,31961318
2022-08-31,-1,49979936,40103216
2022-08-31,30,9200,104112
2022-08-31,90,43593,518726
2022-08-31,120,77119,752717
2022-08-31,180,428324,2341198
2022-08-31,270,4089542,31546252
2022-09-01,-1,49980289,40106332
2022-09-01,30,9008,99639
2022-09-01,90,43129,514508
2022-09-01,120,75727,745562
2022-09-01,180,404874,2286362
2022-09-01,270,4077951,31288003
2022-09-02,-1,49980585,40109225
2022-09-02,30,8792,95353
2022-09-02,90,42555,512239
2022-09-02,120,74369,738159
2022-09-02,180,395696,2272054
2022-09-02,270,4052402,30833267
2022-09-03,-1,49980785,40110914
2022-09-03,30,8537,89553
2022-09-03,90,42666,513342
2022-09-03,120,72867,728878
2022-09-03,180,379972,2222352
2022-09-03,270,4028439,30354655
2022-09-04,-1,49980809,40111063
2022-09-04,30,8140,83175
2022-09-04,90,42012,506488
2022-09-04,120,71460,720457
2022-09-04,180,364514,2173706
2022-09-04,270,4018432,30105083
2022-09-05,-1,49980996,40113719
2022-09-05,30,8028,82218
2022-09-05,90,41247,501295
2022-09-05,120,71231,721587
2022-09-05,180,350885,2129845
2022-09-05,270,3986999,29615776
2022-09-06,-1,49981301,40116700
2022-09-06,30,8289,84638
2022-09-06,90,40571,496369
2022-09-06,120,70508,715638
2022-09-06,180,337133,2080701
2022-09-06,270,3959201,29100830
2022-09-07,-1,49981841,40119637
2022-09-07,30,8426,82685
2022-09-07,90,40075,490889
2022-09-07,120,69622,709027
2022-09-07,180,322083,2026367
2022-09-07,270,3936151,28644490
2022-09-08,-1,49982133,40122599
2022-09-08,30,8337,80336
2022-09-08,90,39409,485288
2022-09-08,120,68430,701885
2022-09-08,180,306865,1972710
2022-09-08,270,3924120,28353924
2022-09-09,-1,49982438,40125485
2022-09-09,30,8257,78405
2022-09-09,90,38811,481967
2022-09-09,120,67363,694634
2022-09-09,180,301625,1958744
2022-09-09,270,3898247,27889156
2022-09-10,-1,49982665,40126811
2022-09-10,30,8115,74928
2022-09-10,90,38898,482525
2022-09-10,120,65994,685442
2022-09-10,180,291324,1913369
2022-09-10,270,3873270,27396246
2022-09-11,-1,49982688,40126935
2022-09-11,30,7845,71332
2022-09-11,90,38319,476348
2022-09-11,120,64657,677327
2022-09-11,180,280795,1866598
2022-09-11,270,3847923,26879181
2022-09-12,-1,49982955,40129202
2022-09-12,30,7969,71999
2022-09-12,90,37754,470713
2022-09-12,120,64588,678459
2022-09-12,180,271580,1826891
2022-09-12,270,3820263,26361147
2022-09-13,-1,49983207,40131478
2022-09-13,30,8212,74146
2022-09-13,90,37046,465134
2022-09-13,120,64026,672331
2022-09-13,180,262109,1784291
2022-09-13,270,3791120,25846205
2022-09-14,-1,49983473,40134044
2022-09-14,30,8477,76686
2022-09-14,90,36579,460304
2022-09-14,120,63048,666200
2022-09-14,180,252214,1737799
2022-09-14,270,3764270,25379994
2022-09-15,-1,49983755,40136543
2022-09-15,30,8477,76142
2022-09-15,90,36137,455554
2022-09-15,120,61958,659464
2022-09-15,180,243345,1693759
2022-09-15,270,3749382,25081951
2022-09-16,-1,49984009,40139089
2022-09-16,30,8379,75152
2022-09-16,90,35614,452506
2022-09-16,120,60712,652728
2022-09-16,180,240991,1684601
2022-09-16,270,3718966,24606989
2022-09-17,-1,49984248,40140428
2022-09-17,30,8226,72331
2022-09-17,90,35804,453324
2022-09-17,120,59529,644535
2022-09-17,180,233649,1645713
2022-09-17,270,3688793,24114890
2022-09-18,-1,49984268,40140598
2022-09-18,30,7905,69182
2022-09-18,90,35237,446795
2022-09-18,120,58248,636805
2022-09-18,180,225221,1608117
2022-09-18,270,3659323,23630310
2022-09-19,-1,49984474,40142568
2022-09-19,30,7928,69437
2022-09-19,90,34702,441102
2022-09-19,120,58223,637761
2022-09-19,180,218209,1576387
2022-09-19,270,3631242,23205322
2022-09-20,-1,49984710,40144959
2022-09-20,30,8140,71679
2022-09-20,90,34159,436180
2022-09-20,120,57629,631881
2022-09-20,180,210186,1539958
2022-09-20,270,3618353,22996871
2022-09-21,-1,49984999,40147485
2022-09-21,30,8100,71253
2022-09-21,90,33800,431234
2022-09-21,120,56845,625735
2022-09-21,180,202333,1498813
2022-09-21,270,3616538,22966344
2022-09-22,-1,49985265,40150147
2022-09-22,30,7996,70241
2022-09-22,90,33422,426422
2022-09-22,120,55739,618938
2022-09-22,180,194471,1459753
2022-09-22,270,3608026,22809929
2022-09-23,-1,49985524,40152690
2022-09-23,30,7871,69424
2022-09-23,90,32846,422432
2022-09-23,120,54802,612002
2022-09-23,180,192299,1452613
2022-09-23,270,3561437,22307780
2022-09-24,-1,49985717,40154117
2022-09-24,30,7642,67077
2022-09-24,90,32911,423336
2022-09-24,120,53763,603514
2022-09-24,180,186380,1418799
2022-09-24,270,3519121,21754952
2022-09-25,-1,49985746,40154250
2022-09-25,30,7271,63636
2022-09-25,90,32406,416344
2022-09-25,120,52587,595760
2022-09-25,180,180629,1386401
2022-09-25,270,3484757,21204408
2022-09-26,-1,49986026,40156498
2022-09-26,30,7314,64115
2022-09-26,90,31939,410385
2022-09-26,120,52579,596743
2022-09-26,180,175342,1358445
2022-09-26,270,3453145,20706791
2022-09-27,-1,49986313,40159181
2022-09-27,30,7572,66531
2022-09-27,90,31470,405337
2022-09-27,120,51936,591369
2022-09-27,180,169726,1327942
2022-09-27,270,3439284,20462067
2022-09-28,-1,49986623,40162084
2022-09-28,30,7528,66273
2022-09-28,90,31033,400096
2022-09-28,120,51208,585724
2022-09-28,180,165687,1305656
2022-09-28,270,3436094,20400155
2022-09-29,-1,49986880,40165133
2022-09-29,30,7382,65651
2022-09-29,90,30713,396702
2022-09-29,120,50572,581117
2022-09-29,180,161447,1285430
2022-09-29,270,3413521,20126477
2022-09-30,-1,49987172,40168122
2022-09-30,30,7236,64906
2022-09-30,90,30469,394922
2022-09-30,120,50829,583632
2022-09-30,180,160690,1283919
2022-09-30,270,3365871,19609431
2022-10-01,-1,49987367,40169637
2022-10-01,30,7078,63305
2022-10-01,90,30615,395981
2022-10-01,120,50207,577813
2022-10-01,180,157225,1263889
2022-10-01,270,3319593,19038842
2022-10-02,-1,49987379,40169824
2022-10-02,30,6794,60599
2022-10-02,90,30158,389891
2022-10-02,120,49349,572838
2022-10-02,180,153479,1241140
2022-10-02,270,3278760,18478606
2022-10-03,-1,49987564,40172297
2022-10-03,30,6779,61383
2022-10-03,90,29712,384244
2022-10-03,120,49445,574725
2022-10-03,180,149559,1221761
2022-10-03,270,3255409,18206588
2022-10-04,-1,49987800,40175161
2022-10-04,30,6991,64098
2022-10-04,90,29315,379497
2022-10-04,120,49003,570586
2022-10-04,180,145825,1201305
2022-10-04,270,3191846,17655231
2022-10-05,-1,49988029,40178410
2022-10-05,30,7033,64691
2022-10-05,90,28969,374475
2022-10-05,120,48280,565986
2022-10-05,180,141358,1177840
2022-10-05,270,3131102,17155067
2022-10-06,-1,49988272,40182284
2022-10-06,30,6971,65584
2022-10-06,90,28538,370266
2022-10-06,120,47542,561953
2022-10-06,180,137219,1157826
2022-10-06,270,3088381,16839240
2022-10-07,-1,49988554,40186471
2022-10-07,30,6713,66834
2022-10-07,90,28270,368348
2022-10-07,120,46788,557723
2022-10-07,180,136608,1157400
2022-10-07,270,3027486,16301103
2022-10-08,-1,49988756,40188741
2022-10-08,30,6623,66142
2022-10-08,90,28414,370085
2022-10-08,120,46032,551430
2022-10-08,180,132991,1136981
2022-10-08,270,2965847,15716336
2022-10-09,-1,49988764,40189046
2022-10-09,30,6326,63561
2022-10-09,90,27931,362751
2022-10-09,120,45137,545528
2022-10-09,180,129634,1115507
2022-10-09,270,2907306,15135334
2022-10-10,-1,49988974,40192402
2022-10-10,30,6309,65591
2022-10-10,90,27474,357077
2022-10-10,120,45207,548116
2022-10-10,180,126274,1097527
2022-10-10,270,2848804,14558259
2022-10-11,-1,49989166,40196781
2022-10-11,30,6478,69846
2022-10-11,90,27022,351390
2022-10-11,120,44797,546194
2022-10-11,180,122979,1078119
2022-10-11,270,2802062,13974024
2022-10-12,-1,49989375,40201221
2022-10-12,30,6420,72019
2022-10-12,90,26594,345604
2022-10-12,120,44174,542732
2022-10-12,180,120105,1061938
2022-10-12,270,2762708,13408480
2022-10-13,-1,49989576,40206525
2022-10-13,30,6369,75047
2022-10-13,90,26169,340241
2022-10-13,120,43415,540181
2022-10-13,180,118155,1055324
2022-10-13,270,2731595,13071892
2022-10-14,-1,49989808,40211548
2022-10-14,30,6335,77504
2022-10-14,90,25879,338049
2022-10-14,120,42914,537808
2022-10-14,180,118324,1059999
2022-10-14,270,2676975,12587226
2022-10-15,-1,49989998,40214219
2022-10-15,30,6243,77676
2022-10-15,90,26021,339950
2022-10-15,120,42380,533230
2022-10-15,180,118362,1062020
2022-10-15,270,2618695,12072843
2022-10-16,-1,49990004,40214579
2022-10-16,30,5995,75490
2022-10-16,90,25531,330938
2022-10-16,120,41609,527996
2022-10-16,180,114869,1040397
2022-10-16,270,2561435,11570379
2022-10-17,-1,49990189,40218450
2022-10-17,30,5941,78022
2022-10-17,90,25141,324125
2022-10-17,120,41745,531346
2022-10-17,180,111542,1024017
2022-10-17,270,2507202,11075389
2022-10-18,-1,49990446,40223414
2022-10-18,30,6178,82816
2022-10-18,90,24818,317815
2022-10-18,120,41415,529611
2022-10-18,180,108951,1009190
2022-10-18,270,2465278,10586456
2022-10-19,-1,49990690,40228892
2022-10-19,30,6216,86324
2022-10-19,90,24432,311205
2022-10-19,120,40918,527426
2022-10-19,180,106267,993956
2022-10-19,270,2434223,10122315
2022-10-20,-1,49990914,40234885
2022-10-20,30,6204,89926
2022-10-20,90,24072,305940
2022-10-20,120,40363,526106
2022-10-20,180,103844,983728
2022-10-20,270,2399464,9852917
2022-10-21,-1,49991164,40240361
2022-10-21,30,6165,92876
2022-10-21,90,23941,304641
2022-10-21,120,39965,524110
2022-10-21,180,103585,986870
2022-10-21,270,2343483,9421148
2022-10-22,-1,49991359,40243271
2022-10-22,30,6094,93124
2022-10-22,90,24060,306694
2022-10-22,120,39516,519546
2022-10-22,180,103597,988615
2022-10-22,270,2282077,8971928
2022-10-23,-1,49991372,40243635
2022-10-23,30,5848,90945
2022-10-23,90,23570,298007
2022-10-23,120,38694,513377
2022-10-23,180,100851,971169
2022-10-23,270,2223502,8536444
2022-10-24,-1,49991543,40247564
2022-10-24,30,5826,93447
2022-10-24,90,23221,292175
2022-10-24,120,38737,516783
2022-10-24,180,98648,959303
2022-10-24,270,2174785,8107970
2022-10-25,-1,49991796,40252490
2022-10-25,30,6050,98240
2022-10-25,90,22922,286893
2022-10-25,120,38456,514584
2022-10-25,180,96540,948667
2022-10-25,270,2116288,7676336
2022-10-26,-1,49992141,40257988
2022-10-26,30,6115,101490
2022-10-26,90,22734,281858
2022-10-26,120,38054,511875
2022-10-26,180,94588,939316
2022-10-26,270,2048443,7269318
2022-10-27,-1,49992382,40263657
2022-10-27,30,6069,104476
2022-10-27,90,22464,278062
2022-10-27,120,37539,509813
2022-10-27,180,92706,933402
2022-10-27,270,1998275,7039002
2022-10-28,-1,49992580,40268917
2022-10-28,30,5957,106833
2022-10-28,90,22279,277441
2022-10-28,120,36990,506929
2022-10-28,180,92791,938131
2022-10-28,270,1937767,6687315
2022-10-29,-1,49992708,40271761
2022-10-29,30,5828,106628
2022-10-29,90,22358,279521
2022-10-29,120,36541,503330
2022-10-29,180,91468,931584
2022-10-29,270,1872279,6361694
2022-10-30,-1,49992711,40272089
2022-10-30,30,5539,103967
2022-10-30,90,21975,272985
2022-10-30,120,36008,498889
2022-10-30,180,89894,921590
2022-10-30,270,1809033,6065028
2022-10-31,-1,49992828,40275124
2022-10-31,30,5461,105487
2022-10-31,90,21547,268431
2022-10-31,120,36076,501468
2022-10-31,180,88266,914354
2022-10-31,270,1749060,5793529
2022-11-01,-1,49992839,40275477
2022-11-01,30,5460,105653
2022-11-01,90,21046,261605
2022-11-01,120,35618,495544
2022-11-01,180,86623,904411
2022-11-01,270,1676661,5525411
2022-11-02,-1,49992982,40279195
2022-11-02,30,5418,106898
2022-11-02,90,20734,257834
2022-11-02,120,35130,491142
2022-11-02,180,85064,897159
2022-11-02,270,1592986,5280579
2022-11-03,-1,49993155,40283977
2022-11-03,30,5355,108816
2022-11-03,90,20486,256089
2022-11-03,120,34670,488313
2022-11-03,180,83806,893371
2022-11-03,270,1537851,5169153
2022-11-04,-1,49993379,40288575
2022-11-04,30,5350,110165
2022-11-04,90,20411,257074
2022-11-04,120,34319,484640
2022-11-04,180,83614,896443
2022-11-04,270,1472892,4973806
2022-11-05,-1,49993523,40291169
2022-11-05,30,5251,108885
2022-11-05,90,20511,259107
2022-11-05,120,33789,479151
2022-11-05,180,82730,890107
2022-11-05,270,1406081,4790272
2022-11-06,-1,49993533,40291428
2022-11-06,30,4979,104957
2022-11-06,90,20118,254476
2022-11-06,120,33249,473305
2022-11-06,180,81314,880818
2022-11-06,270,1347317,4624178
2022-11-07,-1,49993703,40294650
2022-11-07,30,4947,105909
2022-11-07,90,19907,252387
2022-11-07,120,33361,475994
2022-11-07,180,80000,873936
2022-11-07,270,1288889,4464151
2022-11-08,-1,49993962,40298889
2022-11-08,30,5198,109843
2022-11-08,90,19781,251809
2022-11-08,120,33129,472594
2022-11-08,180,78887,868038
2022-11-08,270,1226873,4305913
2022-11-09,-1,49994159,40303214
2022-11-09,30,5185,110812
2022-11-09,90,19609,251331
2022-11-09,120,32659,467889
2022-11-09,180,77488,861845
2022-11-09,270,1155061,4158083
2022-11-10,-1,49994341,40307794
2022-11-10,30,5175,111013
2022-11-10,90,19498,252191
2022-11-10,120,32197,462403
2022-11-10,180,76310,858186
2022-11-10,270,1113760,4093808
2022-11-11,-1,49994533,40312009
2022-11-11,30,5158,110788
2022-11-11,90,19547,254806
2022-11-11,120,31752,456392
2022-11-11,180,76166,861266
2022-11-11,270,1067239,3981832
2022-11-12,-1,49994687,40314372
2022-11-12,30,5111,107847
2022-11-12,90,19692,257040
2022-11-12,120,31280,448088
2022-11-12,180,75506,855225
2022-11-12,270,1018827,3860714
2022-11-13,-1,49994694,40314707
2022-11-13,30,4886,103159
2022-11-13,90,19698,257349
2022-11-13,120,30765,441208
2022-11-13,180,74269,846863
2022-11-13,270,973146,3754920
2022-11-14,-1,49994843,40317542
2022-11-14,30,4845,103323
2022-11-14,90,19565,257141
2022-11-14,120,30866,443273
2022-11-14,180,73046,840463
2022-11-14,270,930422,3659635
2022-11-15,-1,49995043,40321279
2022-11-15,30,5039,106700
2022-11-15,90,19413,257342
2022-11-15,120,30570,437638
2022-11-15,180,71746,834918
2022-11-15,270,883988,3550789
2022-11-16,-1,49995259,40325254
2022-11-16,30,5070,106804
2022-11-16,90,19237,257157
2022-11-16,120,30211,430929
2022-11-16,180,70540,829361
2022-11-16,270,831658,3454425
2022-11-17,-1,49995451,40329335
2022-11-17,30,5005,105921
2022-11-17,90,19088,257919
2022-11-17,120,29823,423736
2022-11-17,180,69431,825542
2022-11-17,270,800433,3418140
2022-11-18,-1,49995698,40333340
2022-11-18,30,5008,104448
2022-11-18,90,19152,260209
2022-11-18,120,29440,415653
2022-11-18,180,69447,828533
2022-11-18,270,762781,3332486
2022-11-19,-1,49995810,40335434
2022-11-19,30,4896,100549
2022-11-19,90,19240,262154
2022-11-19,120,28968,406489
2022-11-19,180,68729,822356
2022-11-19,270,725669,3250796
2022-11-20,-1,49995834,40335748
2022-11-20,30,4670,95387
2022-11-20,90,18935,259516
2022-11-20,120,28611,400028
2022-11-20,180,67680,813998
2022-11-20,270,692292,3171700
2022-11-21,-1,49995952,40338356
2022-11-21,30,4593,95085
2022-11-21,90,18683,258450
2022-11-21,120,28653,401779
2022-11-21,180,66426,807147
2022-11-21,270,659849,3096142
2022-11-22,-1,49996094,40341558
2022-11-22,30,4722,97923
2022-11-22,90,18441,258292
2022-11-22,120,28292,395930
2022-11-22,180,65372,800870
2022-11-22,270,625219,3008629
2022-11-23,-1,49996286,40345169
2022-11-23,30,4743,97605
2022-11-23,90,18211,258129
2022-11-23,120,27964,389780
2022-11-23,180,64332,794566
2022-11-23,270,586247,2923104
2022-11-24,-1,49996440,40348971
2022-11-24,30,4644,96481
2022-11-24,90,17965,258357
2022-11-24,120,27566,383374
2022-11-24,180,63281,790481
2022-11-24,270,563853,2891049
2022-11-25,-1,49996624,40352710
2022-11-25,30,4483,94722
2022-11-25,90,17912,260327
2022-11-25,120,27217,376580
2022-11-25,180,63177,792955
2022-11-25,270,535550,2813092
2022-11-26,-1,49996754,40354798
2022-11-26,30,4372,91141
2022-11-26,90,18013,262148
2022-11-26,120,26836,369203
2022-11-26,180,62377,786986
2022-11-26,270,512953,2761238
2022-11-27,-1,49996776,40355154
2022-11-27,30,4196,86237
2022-11-27,90,17681,259343
2022-11-27,120,26475,363678
2022-11-27,180,61361,778794
2022-11-27,270,491041,2710883
2022-11-28,-1,49996953,40357819
2022-11-28,30,4245,86058
2022-11-28,90,17455,258337
2022-11-28,120,26603,365579
2022-11-28,180,60645,773803
2022-11-28,270,468583,2658601
2022-11-29,-1,49997136,40361019
2022-11-29,30,4425,88930
2022-11-29,90,17200,257803
2022-11-29,120,26400,361915
2022-11-29,180,60793,776529
2022-11-29,270,445524,2599001
2022-11-30,-1,49997310,40364720
2022-11-30,30,4482,89596
2022-11-30,90,17021,258388
2022-11-30,120,26029,358027
2022-11-30,180,60150,772896
2022-11-30,270,421895,2544750
2022-12-01,-1,49997532,40368286
2022-12-01,30,4693,92809
2022-12-01,90,16947,259061
2022-12-01,120,25739,354414
2022-12-01,180,59502,771300
2022-12-01,270,412643,2531115
2022-12-02,-1,49997687,40371768
2022-12-02,30,4705,92573
2022-12-02,90,16902,260854
2022-12-02,120,25439,350407
2022-12-02,180,59568,774196
2022-12-02,270,396874,2483206
2022-12-03,-1,49997788,40373706
2022-12-03,30,4633,89729
2022-12-03,90,16979,262643
2022-12-03,120,25119,345818
2022-12-03,180,58991,769131
2022-12-03,270,381493,2436349
2022-12-04,-1,49997793,40373996
2022-12-04,30,4414,85421
2022-12-04,90,16797,260277
2022-12-04,120,24825,342495
2022-12-04,180,58044,761572
2022-12-04,270,367682,2390122
2022-12-05,-1,49997916,40376778
2022-12-05,30,4393,85609
2022-12-05,90,16615,260078
2022-12-05,120,24904,344716
2022-12-05,180,57186,756447
2022-12-05,270,353748,2340779
2022-12-06,-1,49998079,40380292
2022-12-06,30,4546,88864
2022-12-06,90,16238,260655
2022-12-06,120,24664,343340
2022-12-06,180,56313,751544
2022-12-06,270,338321,2287022
2022-12-07,-1,49998206,40383209
2022-12-07,30,4503,88559
2022-12-07,90,16073,260610
2022-12-07,120,24410,340946
2022-12-07,180,55482,745898
2022-12-07,270,322938,2233320
2022-12-08,-1,49998213,40383331
2022-12-08,30,4251,84442
2022-12-08,90,15775,257846
2022-12-08,120,24032,336251
2022-12-08,180,54586,739813
2022-12-08,270,317400,2216590
2022-12-09,-1,49998341,40386018
2022-12-09,30,4182,82804
2022-12-09,90,15676,259207
2022-12-09,120,23791,334135
2022-12-09,180,54574,741732
2022-12-09,270,307000,2172576
2022-12-10,-1,49998404,40387394
2022-12-10,30,4063,79600
2022-12-10,90,15716,260459
2022-12-10,120,23561,331791
2022-12-10,180,54035,736807
2022-12-10,270,296511,2127057
