data_somministrazione,area,fascia_anagrafica,vaccinazioni,booster,cum_vaccinazioni,cum_booster
2021-07-26,PAB,70-79,34,0,37105,0
2021-07-26,PAB,80-89,9,0,24401,0
2021-07-26,PAB,90+,6,0,5484,0
2021-07-26,PAT,05-11,0,0,0,0
2021-07-26,PAT,12-19,196,0,1732,0
2021-07-26,PAT,20-29,513,0,14206,0
2021-07-26,PAT,30-39,487,0,15346,0
2021-07-26,PAT,40-49,1525,0,28824,0
2021-07-26,PAT,50-59,117,0,60521,0
2021-07-26,PAT,60-69,174,0,53576,0
2021-07-26,PAT,70-79,60,0,46285,0
2021-07-26,PAT,80-89,10,0,29272,0
2021-07-26,PAT,90+,0,0,7897,0
2021-07-26,PIE,05-11,0,0,0,0
2021-07-26,PIE,12-19,1441,0,21737,0
2021-07-26,PIE,20-29,5318,0,131176,0
2021-07-26,PIE,30-39,4023,0,164621,0
2021-07-26,PIE,40-49,7074,0,291722,0
2021-07-26,PIE,50-59,3005,0,455407,0
2021-07-26,PIE,60-69,2668,0,390385,0
2021-07-26,PIE,70-79,1199,0,393527,0
2021-07-26,PIE,80-89,87,0,286176,0
2021-07-26,PIE,90+,9,0,64687,0
2021-07-26,PUG,05-11,0,0,0,0
2021-07-26,PUG,12-19,2126,0,48196,0
2021-07-26,PUG,20-29,4930,0,121138,0
2021-07-26,PUG,30-39,6346,0,176240,0
2021-07-26,PUG,40-49,7430,0,343557,0
2021-07-26,PUG,50-59,3419,0,457755,0
2021-07-26,PUG,60-69,5633,0,390155,0
2021-07-26,PUG,70-79,1251,0,357957,0
2021-07-26,PUG,80-89,81,0,212226,0
2021-07-26,PUG,90+,14,0,46598,0
2021-07-26,SAR,05-11,0,0,0,0
2021-07-26,SAR,12-19,586,0,9408,0
2021-07-26,SAR,20-29,1636,0,41724,0
2021-07-26,SAR,30-39,1757,0,56107,0
2021-07-26,SAR,40-49,1537,0,133882,0
2021-07-26,SAR,50-59,933,0,174334,0
2021-07-26,SAR,60-69,2544,0,156186,0
2021-07-26,SAR,70-79,1691,0,138096,0
2021-07-26,SAR,80-89,41,0,86334,0
2021-07-26,SAR,90+,10,0,18693,0
2021-07-26,SIC,05-11,0,0,0,0
2021-07-26,SIC,12-19,2853,0,74293,0
2021-07-26,SIC,20-29,5511,0,210597,0
2021-07-26,SIC,30-39,4826,0,226495,0
2021-07-26,SIC,40-49,3592,0,344426,0
2021-07-26,SIC,50-59,3719,0,440519,0
2021-07-26,SIC,60-69,4648,0,417120,0
2021-07-26,SIC,70-79,2597,0,348894,0
2021-07-26,SIC,80-89,252,0,213091,0
2021-07-26,SIC,90+,64,0,43671,0
2021-07-26,TOS,05-11,0,0,0,0
2021-07-26,TOS,12-19,402,0,20635,0
2021-07-26,TOS,20-29,2932,0,73959,0
2021-07-26,TOS,30-39,8167,0,110106,0
2021-07-26,TOS,40-49,3315,0,191022,0
2021-07-26,TOS,50-59,10185,0,326054,0
2021-07-26,TOS,60-69,2924,0,325916,0
2021-07-26,TOS,70-79,549,0,359116,0
2021-07-26,TOS,80-89,81,0,252939,0
2021-07-26,TOS,90+,12,0,63287,0
2021-07-26,UMB,05-11,0,0,0,0
2021-07-26,UMB,12-19,61,0,5340,0
2021-07-26,UMB,20-29,216,0,20023,0
2021-07-26,UMB,30-39,549,0,28343,0
2021-07-26,UMB,40-49,1225,0,50490,0
2021-07-26,UMB,50-59,2086,0,97310,0
2021-07-26,UMB,60-69,325,0,91942,0
2021-07-26,UMB,70-79,786,0,82919,0
2021-07-26,UMB,80-89,16,0,62459,0
2021-07-26,UMB,90+,7,0,16308,0
2021-07-26,VDA,05-11,0,0,0,0
2021-07-26,VDA,12-19,24,0,504,0
2021-07-26,VDA,20-29,103,0,2857,0
2021-07-26,VDA,30-39,111,0,3599,0
2021-07-26,VDA,40-49,308,0,7762,0
2021-07-26,VDA,50-59,32,0,14605,0
2021-07-26,VDA,60-69,113,0,10616,0
2021-07-26,VDA,70-79,10,0,10810,0
2021-07-26,VDA,80-89,2,0,6994,0
2021-07-26,VDA,90+,0,0,1649,0
2021-07-26,VEN,05-11,0,0,0,0
2021-07-26,VEN,12-19,2161,0,34004,0
2021-07-26,VEN,20-29,5802,0,129090,0
2021-07-26,VEN,30-39,5706,0,143882,0
2021-07-26,VEN,40-49,4536,0,402670,0
2021-07-26,VEN,50-59,1865,0,568142,0
2021-07-26,VEN,60-69,5676,0,454418,0
2021-07-26,VEN,70-79,1475,0,430511,0
2021-07-26,VEN,80-89,87,0,287850,0
2021-07-26,VEN,90+,25,0,66921,0
2021-07-27,ABR,05-11,0,0,0,0
2021-07-27,ABR,12-19,670,0,16602,0
2021-07-27,ABR,20-29,1809,0,47216,0
2021-07-27,ABR,30-39,1719,0,54518,0
2021-07-27,ABR,40-49,1892,0,94873,0
2021-07-27,ABR,50-59,1800,0,128490,0
2021-07-27,ABR,60-69,2206,0,124898,0
2021-07-27,ABR,70-79,1692,0,110047,0
2021-07-27,ABR,80-89,52,0,75810,0
2021-07-27,ABR,90+,12,0,18418,0
2021-07-27,BAS,05-11,0,0,0,0
2021-07-27,BAS,12-19,62,0,4660,0
2021-07-27,BAS,20-29,188,0,14702,0
2021-07-27,BAS,30-39,202,0,18698,0
2021-07-27,BAS,40-49,847,0,36934,0
2021-07-27,BAS,50-59,625,0,51272,0
2021-07-27,BAS,60-69,604,0,49467,0
2021-07-27,BAS,70-79,349,0,44873,0
2021-07-27,BAS,80-89,22,0,32042,0
2021-07-27,BAS,90+,3,0,7712,0
2021-07-27,CAL,05-11,0,0,0,0
2021-07-27,CAL,12-19,1241,0,30287,0
2021-07-27,CAL,20-29,2601,0,72528,0
2021-07-27,CAL,30-39,2489,0,84704,0
2021-07-27,CAL,40-49,2095,0,125673,0
2021-07-27,CAL,50-59,1945,0,162347,0
2021-07-27,CAL,60-69,1583,0,175012,0
2021-07-27,CAL,70-79,671,0,143100,0
2021-07-27,CAL,80-89,60,0,89067,0
2021-07-27,CAL,90+,8,0,19024,0
2021-07-27,CAM,05-11,0,0,0,0
2021-07-27,CAM,12-19,5041,0,143359,0
2021-07-27,CAM,20-29,7716,0,334102,0
2021-07-27,CAM,30-39,6579,0,345758,0
2021-07-27,CAM,40-49,4550,0,506847,0
2021-07-27,CAM,50-59,2842,0,634351,0
2021-07-27,CAM,60-69,7122,0,485212,0
2021-07-27,CAM,70-79,2746,0,399038,0
2021-07-27,CAM,80-89,271,0,221869,0
2021-07-27,CAM,90+,67,0,41643,0
2021-07-27,EMR,05-11,0,0,0,0
2021-07-27,EMR,12-19,1340,0,42558,0
2021-07-27,EMR,20-29,2407,0,119456,0
2021-07-27,EMR,30-39,3245,0,164959,0
2021-07-27,EMR,40-49,7354,0,313827,0
2021-07-27,EMR,50-59,2098,0,508933,0
2021-07-27,EMR,60-69,6079,0,404625,0
2021-07-27,EMR,70-79,2103,0,388236,0
2021-07-27,EMR,80-89,62,0,284397,0
2021-07-27,EMR,90+,20,0,73109,0
2021-07-27,FVG,05-11,0,0,0,0
2021-07-27,FVG,12-19,300,0,11135,0
2021-07-27,FVG,20-29,653,0,50622,0
2021-07-27,FVG,30-39,621,0,53836,0
2021-07-27,FVG,40-49,308,0,98771,0
2021-07-27,FVG,50-59,209,0,132389,0
2021-07-27,FVG,60-69,3117,0,98942,0
2021-07-27,FVG,70-79,1521,0,104159,0
2021-07-27,FVG,80-89,37,0,79118,0
2021-07-27,FVG,90+,13,0,19371,0
2021-07-27,LAZ,05-11,0,0,0,0
2021-07-27,LAZ,12-19,4731,0,88453,0
2021-07-27,LAZ,20-29,16931,0,167085,0
2021-07-27,LAZ,30-39,6177,0,239099,0
2021-07-27,LAZ,40-49,16098,0,543866,0
2021-07-27,LAZ,50-59,5511,0,693798,0
2021-07-27,LAZ,60-69,1684,0,605867,0
2021-07-27,LAZ,70-79,661,0,497910,0
2021-07-27,LAZ,80-89,124,0,320590,0
2021-07-27,LAZ,90+,36,0,70526,0
2021-07-27,LIG,05-11,0,0,0,0
2021-07-27,LIG,12-19,1127,0,14363,0
2021-07-27,LIG,20-29,1461,0,45840,0
2021-07-27,LIG,30-39,1617,0,50888,0
2021-07-27,LIG,40-49,2669,0,78636,0
2021-07-27,LIG,50-59,2417,0,149117,0
2021-07-27,LIG,60-69,2952,0,123979,0
2021-07-27,LIG,70-79,825,0,143615,0
2021-07-27,LIG,80-89,106,0,114704,0
2021-07-27,LIG,90+,38,0,28420,0
2021-07-27,LOM,05-11,0,0,0,0
2021-07-27,LOM,12-19,7585,0,79843,0
2021-07-27,LOM,20-29,17867,0,318710,0
2021-07-27,LOM,30-39,24242,0,544112,0
2021-07-27,LOM,40-49,28779,0,884878,0
2021-07-27,LOM,50-59,9207,0,1156438,0
2021-07-27,LOM,60-69,7923,0,980127,0
2021-07-27,LOM,70-79,2190,0,864969,0
2021-07-27,LOM,80-89,288,0,584716,0
2021-07-27,LOM,90+,73,0,128858,0
2021-07-27,MAR,05-11,0,0,0,0
2021-07-27,MAR,12-19,800,0,18986,0
2021-07-27,MAR,20-29,2275,0,54885,0
2021-07-27,MAR,30-39,1940,0,60078,0
2021-07-27,MAR,40-49,2314,0,102748,0
2021-07-27,MAR,50-59,1343,0,153586,0
2021-07-27,MAR,60-69,2172,0,143132,0
2021-07-27,MAR,70-79,496,0,137458,0
2021-07-27,MAR,80-89,66,0,98998,0
2021-07-27,MAR,90+,16,0,24782,0
2021-07-27,MOL,05-11,0,0,0,0
2021-07-27,MOL,12-19,7,0,3292,0
2021-07-27,MOL,20-29,59,0,8028,0
2021-07-27,MOL,30-39,222,0,12216,0
2021-07-27,MOL,40-49,237,0,24112,0
2021-07-27,MOL,50-59,69,0,36815,0
2021-07-27,MOL,60-69,69,0,34426,0
2021-07-27,MOL,70-79,59,0,27981,0
2021-07-27,MOL,80-89,5,0,19134,0
2021-07-27,MOL,90+,2,0,5198,0
2021-07-27,PAB,05-11,0,0,0,0
2021-07-27,PAB,12-19,190,0,6740,0
2021-07-27,PAB,20-29,654,0,24860,0
2021-07-27,PAB,30-39,644,0,27961,0
2021-07-27,PAB,40-49,342,0,41922,0
2021-07-27,PAB,50-59,203,0,55111,0
2021-07-27,PAB,60-69,188,0,44426,0
2021-07-27,PAB,70-79,85,0,37190,0
2021-07-27,PAB,80-89,10,0,24411,0
2021-07-27,PAB,90+,2,0,5486,0
2021-07-27,PAT,05-11,0,0,0,0
2021-07-27,PAT,12-19,194,0,1926,0
2021-07-27,PAT,20-29,634,0,14840,0
2021-07-27,PAT,30-39,531,0,15877,0
2021-07-27,PAT,40-49,1091,0,29915,0
2021-07-27,PAT,50-59,146,0,60667,0
2021-07-27,PAT,60-69,346,0,53922,0
2021-07-27,PAT,70-79,152,0,46437,0
2021-07-27,PAT,80-89,9,0,29281,0
2021-07-27,PAT,90+,5,0,7902,0
2021-07-27,PIE,05-11,0,0,0,0
2021-07-27,PIE,12-19,1120,0,22857,0
2021-07-27,PIE,20-29,5024,0,136200,0
2021-07-27,PIE,30-39,4626,0,169247,0
2021-07-27,PIE,40-49,6736,0,298458,0
2021-07-27,PIE,50-59,2133,0,457540,0
2021-07-27,PIE,60-69,4625,0,395010,0
2021-07-27,PIE,70-79,1616,0,395143,0
2021-07-27,PIE,80-89,97,0,286273,0
2021-07-27,PIE,90+,34,0,64721,0
2021-07-27,PUG,05-11,0,0,0,0
2021-07-27,PUG,12-19,2092,0,50288,0
2021-07-27,PUG,20-29,7770,0,128908,0
2021-07-27,PUG,30-39,7225,0,183465,0
2021-07-27,PUG,40-49,7162,0,350719,0
2021-07-27,PUG,50-59,3226,0,460981,0
2021-07-27,PUG,60-69,6471,0,396626,0
2021-07-27,PUG,70-79,1587,0,359544,0
2021-07-27,PUG,80-89,100,0,212326,0
2021-07-27,PUG,90+,20,0,46618,0
2021-07-27,SAR,05-11,0,0,0,0
2021-07-27,SAR,12-19,649,0,10057,0
2021-07-27,SAR,20-29,1864,0,43588,0
2021-07-27,SAR,30-39,2055,0,58162,0
2021-07-27,SAR,40-49,1907,0,135789,0
2021-07-27,SAR,50-59,1384,0,175718,0
2021-07-27,SAR,60-69,3286,0,159472,0
2021-07-27,SAR,70-79,1271,0,139367,0
2021-07-27,SAR,80-89,62,0,86396,0
2021-07-27,SAR,90+,20,0,18713,0
2021-07-27,SIC,05-11,0,0,0,0
2021-07-27,SIC,12-19,2539,0,76832,0
2021-07-27,SIC,20-29,4804,0,215401,0
2021-07-27,SIC,30-39,4323,0,230818,0
2021-07-27,SIC,40-49,3516,0,347942,0
2021-07-27,SIC,50-59,3234,0,443753,0
2021-07-27,SIC,60-69,3397,0,420517,0
2021-07-27,SIC,70-79,2018,0,350912,0
2021-07-27,SIC,80-89,348,0,213439,0
2021-07-27,SIC,90+,110,0,43781,0
2021-07-27,TOS,05-11,0,0,0,0
2021-07-27,TOS,12-19,389,0,21024,0
2021-07-27,TOS,20-29,3887,0,77846,0
2021-07-27,TOS,30-39,7122,0,117228,0
2021-07-27,TOS,40-49,3302,0,194324,0
2021-07-27,TOS,50-59,9607,0,335661,0
2021-07-27,TOS,60-69,3018,0,328934,0
2021-07-27,TOS,70-79,346,0,359462,0
2021-07-27,TOS,80-89,65,0,253004,0
2021-07-27,TOS,90+,7,0,63294,0
2021-07-27,UMB,05-11,0,0,0,0
2021-07-27,UMB,12-19,68,0,5408,0
2021-07-27,UMB,20-29,145,0,20168,0
2021-07-27,UMB,30-39,386,0,28729,0
2021-07-27,UMB,40-49,1976,0,52466,0
2021-07-27,UMB,50-59,1656,0,98966,0
2021-07-27,UMB,60-69,364,0,92306,0
2021-07-27,UMB,70-79,896,0,83815,0
2021-07-27,UMB,80-89,25,0,62484,0
2021-07-27,UMB,90+,0,0,16308,0
2021-07-27,VDA,05-11,0,0,0,0
2021-07-27,VDA,12-19,40,0,544,0
2021-07-27,VDA,20-29,83,0,2940,0
2021-07-27,VDA,30-39,87,0,3686,0
2021-07-27,VDA,40-49,162,0,7924,0
2021-07-27,VDA,50-59,96,0,14701,0
2021-07-27,VDA,60-69,90,0,10706,0
2021-07-27,VDA,70-79,11,0,10821,0
2021-07-27,VDA,80-89,3,0,6997,0
2021-07-27,VDA,90+,1,0,1650,0
2021-07-27,VEN,05-11,0,0,0,0
2021-07-27,VEN,12-19,1725,0,35729,0
2021-07-27,VEN,20-29,4555,0,133645,0
2021-07-27,VEN,30-39,4535,0,148417,0
2021-07-27,VEN,40-49,4063,0,406733,0
2021-07-27,VEN,50-59,2659,0,570801,0
2021-07-27,VEN,60-69,11433,0,465851,0
2021-07-27,VEN,70-79,1981,0,432492,0
2021-07-27,VEN,80-89,89,0,287939,0
2021-07-27,VEN,90+,18,0,66939,0
2021-07-28,ABR,05-11,0,0,0,0
2021-07-28,ABR,12-19,586,0,17188,0
2021-07-28,ABR,20-29,1327,0,48543,0
2021-07-28,ABR,30-39,1435,0,55953,0
2021-07-28,ABR,40-49,1719,0,96592,0
2021-07-28,ABR,50-59,1583,0,130073,0
2021-07-28,ABR,60-69,1935,0,126833,0
2021-07-28,ABR,70-79,1258,0,111305,0
2021-07-28,ABR,80-89,42,0,75852,0
2021-07-28,ABR,90+,11,0,18429,0
2021-07-28,BAS,05-11,0,0,0,0
2021-07-28,BAS,12-19,94,0,4754,0
2021-07-28,BAS,20-29,233,0,14935,0
2021-07-28,BAS,30-39,226,0,18924,0
2021-07-28,BAS,40-49,915,0,37849,0
2021-07-28,BAS,50-59,706,0,51978,0
2021-07-28,BAS,60-69,653,0,50120,0
2021-07-28,BAS,70-79,262,0,45135,0
2021-07-28,BAS,80-89,23,0,32065,0
2021-07-28,BAS,90+,2,0,7714,0
2021-07-28,CAL,05-11,0,0,0,0
2021-07-28,CAL,12-19,1309,0,31596,0
2021-07-28,CAL,20-29,2796,0,75324,0
2021-07-28,CAL,30-39,2636,0,87340,0
2021-07-28,CAL,40-49,2935,0,128608,0
2021-07-28,CAL,50-59,2765,0,165112,0
2021-07-28,CAL,60-69,2138,0,177150,0
2021-07-28,CAL,70-79,939,0,144039,0
2021-07-28,CAL,80-89,54,0,89121,0
2021-07-28,CAL,90+,17,0,19041,0
2021-07-28,CAM,05-11,0,0,0,0
2021-07-28,CAM,12-19,3787,0,147146,0
2021-07-28,CAM,20-29,6255,0,340357,0
2021-07-28,CAM,30-39,5239,0,350997,0
2021-07-28,CAM,40-49,4502,0,511349,0
2021-07-28,CAM,50-59,2686,0,637037,0
2021-07-28,CAM,60-69,9524,0,494736,0
2021-07-28,CAM,70-79,3584,0,402622,0
2021-07-28,CAM,80-89,259,0,222128,0
2021-07-28,CAM,90+,76,0,41719,0
2021-07-28,EMR,05-11,0,0,0,0
2021-07-28,EMR,12-19,1435,0,43993,0
2021-07-28,EMR,20-29,5133,0,124589,0
2021-07-28,EMR,30-39,3585,0,168544,0
2021-07-28,EMR,40-49,6053,0,319880,0
2021-07-28,EMR,50-59,1943,0,510876,0
2021-07-28,EMR,60-69,4654,0,409279,0
2021-07-28,EMR,70-79,2266,0,390502,0
2021-07-28,EMR,80-89,84,0,284481,0
2021-07-28,EMR,90+,18,0,73127,0
2021-07-28,FVG,05-11,0,0,0,0
2021-07-28,FVG,12-19,288,0,11423,0
2021-07-28,FVG,20-29,626,0,51248,0
2021-07-28,FVG,30-39,617,0,54453,0
2021-07-28,FVG,40-49,302,0,99073,0
2021-07-28,FVG,50-59,289,0,132678,0
2021-07-28,FVG,60-69,2984,0,101926,0
2021-07-28,FVG,70-79,1376,0,105535,0
2021-07-28,FVG,80-89,43,0,79161,0
2021-07-28,FVG,90+,19,0,19390,0
2021-07-28,LAZ,05-11,0,0,0,0
2021-07-28,LAZ,12-19,4415,0,92868,0
2021-07-28,LAZ,20-29,17506,0,184591,0
2021-07-28,LAZ,30-39,19528,0,258627,0
2021-07-28,LAZ,40-49,5629,0,549495,0
2021-07-28,LAZ,50-59,4704,0,698502,0
2021-07-28,LAZ,60-69,1223,0,607090,0
2021-07-28,LAZ,70-79,530,0,498440,0
2021-07-28,LAZ,80-89,163,0,320753,0
2021-07-28,LAZ,90+,25,0,70551,0
2021-07-28,LIG,05-11,0,0,0,0
2021-07-28,LIG,12-19,1068,0,15431,0
2021-07-28,LIG,20-29,1555,0,47395,0
2021-07-28,LIG,30-39,1851,0,52739,0
2021-07-28,LIG,40-49,2732,0,81368,0
2021-07-28,LIG,50-59,2433,0,151550,0
2021-07-28,LIG,60-69,2372,0,126351,0
2021-07-28,LIG,70-79,670,0,144285,0
2021-07-28,LIG,80-89,83,0,114787,0
2021-07-28,LIG,90+,44,0,28464,0
2021-07-28,LOM,05-11,0,0,0,0
2021-07-28,LOM,12-19,5171,0,85014,0
2021-07-28,LOM,20-29,12008,0,330718,0
2021-07-28,LOM,30-39,12811,0,556923,0
2021-07-28,LOM,40-49,14093,0,898971,0
2021-07-28,LOM,50-59,7592,0,1164030,0
2021-07-28,LOM,60-69,5596,0,985723,0
2021-07-28,LOM,70-79,1884,0,866853,0
2021-07-28,LOM,80-89,320,0,585036,0
2021-07-28,LOM,90+,70,0,128928,0
2021-07-28,MAR,05-11,0,0,0,0
2021-07-28,MAR,12-19,839,0,19825,0
2021-07-28,MAR,20-29,2018,0,56903,0
2021-07-28,MAR,30-39,1964,0,62042,0
2021-07-28,MAR,40-49,2415,0,105163,0
2021-07-28,MAR,50-59,1395,0,154981,0
2021-07-28,MAR,60-69,1922,0,145054,0
2021-07-28,MAR,70-79,406,0,137864,0
2021-07-28,MAR,80-89,48,0,99046,0
2021-07-28,MAR,90+,7,0,24789,0
2021-07-28,MOL,05-11,0,0,0,0
2021-07-28,MOL,12-19,41,0,3333,0
2021-07-28,MOL,20-29,86,0,8114,0
2021-07-28,MOL,30-39,494,0,12710,0
2021-07-28,MOL,40-49,504,0,24616,0
2021-07-28,MOL,50-59,128,0,36943,0
2021-07-28,MOL,60-69,53,0,34479,0
2021-07-28,MOL,70-79,41,0,28022,0
2021-07-28,MOL,80-89,5,0,19139,0
2021-07-28,MOL,90+,1,0,5199,0
2021-07-28,PAB,05-11,0,0,0,0
2021-07-28,PAB,12-19,72,0,6812,0
2021-07-28,PAB,20-29,162,0,25022,0
2021-07-28,PAB,30-39,115,0,28076,0
2021-07-28,PAB,40-49,96,0,42018,0
2021-07-28,PAB,50-59,107,0,55218,0
2021-07-28,PAB,60-69,38,0,44464,0
2021-07-28,PAB,70-79,36,0,37226,0
2021-07-28,PAB,80-89,11,0,24422,0
2021-07-28,PAB,90+,0,0,5486,0
2021-07-28,PAT,05-11,0,0,0,0
2021-07-28,PAT,12-19,164,0,2090,0
2021-07-28,PAT,20-29,501,0,15341,0
2021-07-28,PAT,30-39,463,0,16340,0
2021-07-28,PAT,40-49,1314,0,31229,0
2021-07-28,PAT,50-59,136,0,60803,0
2021-07-28,PAT,60-69,187,0,54109,0
2021-07-28,PAT,70-79,55,0,46492,0
2021-07-28,PAT,80-89,11,0,29292,0
2021-07-28,PAT,90+,0,0,7902,0
2021-07-28,PIE,05-11,0,0,0,0
2021-07-28,PIE,12-19,1462,0,24319,0
2021-07-28,PIE,20-29,4644,0,140844,0
2021-07-28,PIE,30-39,4800,0,174047,0
2021-07-28,PIE,40-49,6396,0,304854,0
2021-07-28,PIE,50-59,3000,0,460540,0
2021-07-28,PIE,60-69,3934,0,398944,0
2021-07-28,PIE,70-79,1557,0,396700,0
2021-07-28,PIE,80-89,115,0,286388,0
2021-07-28,PIE,90+,39,0,64760,0
2021-07-28,PUG,05-11,0,0,0,0
2021-07-28,PUG,12-19,1745,0,52033,0
2021-07-28,PUG,20-29,5341,0,134249,0
2021-07-28,PUG,30-39,6722,0,190187,0
2021-07-28,PUG,40-49,5827,0,356546,0
2021-07-28,PUG,50-59,3158,0,464139,0
2021-07-28,PUG,60-69,6786,0,403412,0
2021-07-28,PUG,70-79,1299,0,360843,0
2021-07-28,PUG,80-89,84,0,212410,0
2021-07-28,PUG,90+,10,0,46628,0
2021-07-28,SAR,05-11,0,0,0,0
2021-07-28,SAR,12-19,583,0,10640,0
2021-07-28,SAR,20-29,1665,0,45253,0
2021-07-28,SAR,30-39,1714,0,59876,0
2021-07-28,SAR,40-49,1742,0,137531,0
2021-07-28,SAR,50-59,1124,0,176842,0
2021-07-28,SAR,60-69,2277,0,161749,0
2021-07-28,SAR,70-79,1468,0,140835,0
2021-07-28,SAR,80-89,61,0,86457,0
2021-07-28,SAR,90+,44,0,18757,0
2021-07-28,SIC,05-11,0,0,0,0
2021-07-28,SIC,12-19,2944,0,79776,0
2021-07-28,SIC,20-29,4812,0,220213,0
2021-07-28,SIC,30-39,4373,0,235191,0
2021-07-28,SIC,40-49,3345,0,351287,0
2021-07-28,SIC,50-59,3233,0,446986,0
2021-07-28,SIC,60-69,2675,0,423192,0
2021-07-28,SIC,70-79,1414,0,352326,0
2021-07-28,SIC,80-89,287,0,213726,0
2021-07-28,SIC,90+,96,0,43877,0
2021-07-28,TOS,05-11,0,0,0,0
2021-07-28,TOS,12-19,290,0,21314,0
2021-07-28,TOS,20-29,4681,0,82527,0
2021-07-28,TOS,30-39,7735,0,124963,0
2021-07-28,TOS,40-49,3325,0,197649,0
2021-07-28,TOS,50-59,8433,0,344094,0
2021-07-28,TOS,60-69,2027,0,330961,0
2021-07-28,TOS,70-79,232,0,359694,0
2021-07-28,TOS,80-89,46,0,253050,0
2021-07-28,TOS,90+,18,0,63312,0
2021-07-28,UMB,05-11,0,0,0,0
2021-07-28,UMB,12-19,78,0,5486,0
2021-07-28,UMB,20-29,267,0,20435,0
2021-07-28,UMB,30-39,609,0,29338,0
2021-07-28,UMB,40-49,2172,0,54638,0
2021-07-28,UMB,50-59,967,0,99933,0
2021-07-28,UMB,60-69,405,0,92711,0
2021-07-28,UMB,70-79,784,0,84599,0
2021-07-28,UMB,80-89,23,0,62507,0
2021-07-28,UMB,90+,2,0,16310,0
2021-07-28,VDA,05-11,0,0,0,0
2021-07-28,VDA,12-19,87,0,631,0
2021-07-28,VDA,20-29,308,0,3248,0
2021-07-28,VDA,30-39,244,0,3930,0
2021-07-28,VDA,40-49,309,0,8233,0
2021-07-28,VDA,50-59,90,0,14791,0
2021-07-28,VDA,60-69,33,0,10739,0
2021-07-28,VDA,70-79,9,0,10830,0
2021-07-28,VDA,80-89,5,0,7002,0
2021-07-28,VDA,90+,0,0,1650,0
2021-07-28,VEN,05-11,0,0,0,0
2021-07-28,VEN,12-19,1956,0,37685,0
2021-07-28,VEN,20-29,3996,0,137641,0
2021-07-28,VEN,30-39,3801,0,152218,0
2021-07-28,VEN,40-49,3565,0,410298,0
2021-07-28,VEN,50-59,1801,0,572602,0
2021-07-28,VEN,60-69,9708,0,475559,0
2021-07-28,VEN,70-79,3935,0,436427,0
2021-07-28,VEN,80-89,109,0,288048,0
2021-07-28,VEN,90+,22,0,66961,0
2021-07-29,ABR,05-11,0,0,0,0
2021-07-29,ABR,12-19,722,0,17910,0
2021-07-29,ABR,20-29,1827,0,50370,0
2021-07-29,ABR,30-39,1781,0,57734,0
2021-07-29,ABR,40-49,2070,0,98662,0
2021-07-29,ABR,50-59,1914,0,131987,0
2021-07-29,ABR,60-69,1395,0,128228,0
2021-07-29,ABR,70-79,1514,0,112819,0
2021-07-29,ABR,80-89,53,0,75905,0
2021-07-29,ABR,90+,12,0,18441,0
2021-07-29,BAS,05-11,0,0,0,0
2021-07-29,BAS,12-19,100,0,4854,0
2021-07-29,BAS,20-29,258,0,15193,0
2021-07-29,BAS,30-39,260,0,19184,0
2021-07-29,BAS,40-49,716,0,38565,0
2021-07-29,BAS,50-59,597,0,52575,0
2021-07-29,BAS,60-69,730,0,50850,0
2021-07-29,BAS,70-79,269,0,45404,0
2021-07-29,BAS,80-89,18,0,32083,0
2021-07-29,BAS,90+,3,0,7717,0
2021-07-29,CAL,05-11,0,0,0,0
2021-07-29,CAL,12-19,1174,0,32770,0
2021-07-29,CAL,20-29,2474,0,77798,0
2021-07-29,CAL,30-39,2335,0,89675,0
2021-07-29,CAL,40-49,2324,0,130932,0
2021-07-29,CAL,50-59,2298,0,167410,0
2021-07-29,CAL,60-69,1642,0,178792,0
2021-07-29,CAL,70-79,662,0,144701,0
2021-07-29,CAL,80-89,54,0,89175,0
2021-07-29,CAL,90+,12,0,19053,0
2021-07-29,CAM,05-11,0,0,0,0
2021-07-29,CAM,12-19,3415,0,150561,0
2021-07-29,CAM,20-29,7187,0,347544,0
2021-07-29,CAM,30-39,6271,0,357268,0
2021-07-29,CAM,40-49,4272,0,515621,0
2021-07-29,CAM,50-59,3440,0,640477,0
2021-07-29,CAM,60-69,7015,0,501751,0
2021-07-29,CAM,70-79,3391,0,406013,0
2021-07-29,CAM,80-89,281,0,222409,0
2021-07-29,CAM,90+,67,0,41786,0
2021-07-29,EMR,05-11,0,0,0,0
2021-07-29,EMR,12-19,2269,0,46262,0
2021-07-29,EMR,20-29,3949,0,128538,0
2021-07-29,EMR,30-39,3224,0,171768,0
2021-07-29,EMR,40-49,7936,0,327816,0
2021-07-29,EMR,50-59,2580,0,513456,0
2021-07-29,EMR,60-69,3909,0,413188,0
2021-07-29,EMR,70-79,2928,0,393430,0
2021-07-29,EMR,80-89,92,0,284573,0
2021-07-29,EMR,90+,21,0,73148,0
2021-07-29,FVG,05-11,0,0,0,0
2021-07-29,FVG,12-19,264,0,11687,0
2021-07-29,FVG,20-29,721,0,51969,0
2021-07-29,FVG,30-39,700,0,55153,0
2021-07-29,FVG,40-49,260,0,99333,0
2021-07-29,FVG,50-59,213,0,132891,0
2021-07-29,FVG,60-69,2526,0,104452,0
2021-07-29,FVG,70-79,1681,0,107216,0
2021-07-29,FVG,80-89,31,0,79192,0
2021-07-29,FVG,90+,14,0,19404,0
2021-07-29,LAZ,05-11,0,0,0,0
