data_somministrazione,area,vaccinazioni,booster,cum_vaccinazioni,cum_booster
2022-08-13,SIC,5,137,3875806,2830732
2022-08-13,TOS,13,121,3210087,2563368
2022-08-13,UMB,5,29,739179,601287
2022-08-13,VDA,0,0,97691,84932
2022-08-13,VEN,10,156,4043012,3244185
2022-08-14,ABR,0,0,1075558,871579
2022-08-14,BAS,0,0,458134,369827
2022-08-14,CAL,0,2,1522274,1135751
2022-08-14,CAM,0,0,4638163,3507053
2022-08-14,EMR,0,11,3790349,3079115
2022-08-14,FVG,0,0,982940,806228
2022-08-14,LAZ,1,19,4957390,3991060
2022-08-14,LIG,0,0,1280654,1010767
2022-08-14,LOM,1,43,8596714,7275685
2022-08-14,MAR,0,2,1225414,986299
2022-08-14,MOL,0,0,254856,206107
2022-08-14,PAB,0,0,416842,310851
2022-08-14,PAT,0,0,453634,360623
2022-08-14,PIE,1,34,3567748,3006461
2022-08-14,PUG,4,4,3426621,2750922
2022-08-14,SAR,0,0,1358101,1062221
2022-08-14,SIC,1,13,3875807,2830745
2022-08-14,TOS,0,0,3210087,2563368
2022-08-14,UMB,0,0,739179,601287
2022-08-14,VDA,1,0,97692,84932
2022-08-14,VEN,0,1,4043012,3244186
2022-08-15,ABR,0,0,1075558,871579
2022-08-15,BAS,0,0,458134,369827
2022-08-15,CAL,0,0,1522274,1135751
2022-08-15,CAM,0,2,4638163,3507055
2022-08-15,EMR,0,2,3790349,3079117
2022-08-15,FVG,0,0,982940,806228
2022-08-15,LAZ,0,3,4957390,3991063
2022-08-15,LIG,0,0,1280654,1010767
2022-08-15,LOM,0,9,8596714,7275694
2022-08-15,MAR,0,0,1225414,986299
2022-08-15,MOL,0,0,254856,206107
2022-08-15,PAB,0,0,416842,310851
2022-08-15,PAT,0,0,453634,360623
2022-08-15,PIE,0,2,3567748,3006463
2022-08-15,PUG,0,0,3426621,2750922
2022-08-15,SAR,0,0,1358101,1062221
2022-08-15,SIC,1,5,3875808,2830750
2022-08-15,TOS,0,3,3210087,2563371
2022-08-15,UMB,0,0,739179,601287
2022-08-15,VDA,0,0,97692,84932
2022-08-15,VEN,0,0,4043012,3244186
2022-08-16,ABR,15,42,1075573,871621
2022-08-16,BAS,1,9,458135,369836
2022-08-16,CAL,7,42,1522281,1135793
2022-08-16,CAM,26,143,4638189,3507198
2022-08-16,EMR,24,507,3790373,3079624
2022-08-16,FVG,12,165,982952,806393
2022-08-16,LAZ,33,213,4957423,3991276
2022-08-16,LIG,8,87,1280662,1010854
2022-08-16,LOM,31,462,8596745,7276156
2022-08-16,MAR,6,73,1225420,986372
2022-08-16,MOL,0,7,254856,206114
2022-08-16,PAB,0,11,416842,310862
2022-08-16,PAT,5,47,453639,360670
2022-08-16,PIE,14,267,3567762,3006730
2022-08-16,PUG,10,116,3426631,2751038
2022-08-16,SAR,3,53,1358104,1062274
2022-08-16,SIC,24,149,3875832,2830899
2022-08-16,TOS,35,275,3210122,2563646
2022-08-16,UMB,2,34,739181,601321
2022-08-16,VDA,4,7,97696,84939
2022-08-16,VEN,23,334,4043035,3244520
2022-08-17,ABR,5,60,1075578,871681
2022-08-17,BAS,2,13,458137,369849
2022-08-17,CAL,12,75,1522293,1135868
2022-08-17,CAM,19,159,4638208,3507357
2022-08-17,EMR,26,454,3790399,3080078
2022-08-17,FVG,6,101,982958,806494
2022-08-17,LAZ,22,196,4957445,3991472
2022-08-17,LIG,15,114,1280677,1010968
2022-08-17,LOM,98,654,8596843,7276810
2022-08-17,MAR,3,94,1225423,986466
2022-08-17,MOL,0,6,254856,206120
2022-08-17,PAB,4,75,416846,310937
2022-08-17,PAT,3,20,453642,360690
2022-08-17,PIE,32,344,3567794,3007074
2022-08-17,PUG,9,134,3426640,2751172
2022-08-17,SAR,3,62,1358107,1062336
2022-08-17,SIC,30,236,3875862,2831135
2022-08-17,TOS,20,330,3210142,2563976
2022-08-17,UMB,11,49,739192,601370
2022-08-17,VDA,0,0,97696,84939
2022-08-17,VEN,32,360,4043067,3244880
2022-08-18,ABR,0,44,1075578,871725
2022-08-18,BAS,1,43,458138,369892
2022-08-18,CAL,5,72,1522298,1135940
2022-08-18,CAM,32,126,4638240,3507483
2022-08-18,EMR,31,477,3790430,3080555
2022-08-18,FVG,19,187,982977,806681
2022-08-18,LAZ,39,256,4957484,3991728
2022-08-18,LIG,16,201,1280693,1011169
2022-08-18,LOM,67,630,8596910,7277440
2022-08-18,MAR,11,96,1225434,986562
2022-08-18,MOL,0,10,254856,206130
2022-08-18,PAB,7,25,416853,310962
2022-08-18,PAT,6,111,453648,360801
2022-08-18,PIE,46,465,3567840,3007539
2022-08-18,PUG,21,224,3426661,2751396
2022-08-18,SAR,2,68,1358109,1062404
2022-08-18,SIC,28,169,3875890,2831304
2022-08-18,TOS,29,479,3210171,2564455
2022-08-18,UMB,7,67,739199,601437
2022-08-18,VDA,0,7,97696,84946
2022-08-18,VEN,23,403,4043090,3245283
2022-08-19,ABR,3,62,1075581,871787
2022-08-19,BAS,0,11,458138,369903
2022-08-19,CAL,9,62,1522307,1136002
2022-08-19,CAM,17,139,4638257,3507622
2022-08-19,EMR,26,372,3790456,3080927
2022-08-19,FVG,8,134,982985,806815
2022-08-19,LAZ,36,198,4957520,3991926
2022-08-19,LIG,6,76,1280699,1011245
2022-08-19,LOM,69,563,8596979,7278003
2022-08-19,MAR,4,65,1225438,986627
2022-08-19,MOL,2,12,254858,206142
2022-08-19,PAB,0,9,416853,310971
2022-08-19,PAT,6,64,453654,360865
2022-08-19,PIE,21,276,3567861,3007815
2022-08-19,PUG,18,166,3426679,2751562
2022-08-19,SAR,4,53,1358113,1062457
2022-08-19,SIC,24,176,3875914,2831480
2022-08-19,TOS,40,357,3210211,2564812
2022-08-19,UMB,5,41,739204,601478
2022-08-19,VDA,0,10,97696,84956
2022-08-19,VEN,43,472,4043133,3245755
2022-08-20,ABR,0,16,1075581,871803
2022-08-20,BAS,0,5,458138,369908
2022-08-20,CAL,2,22,1522309,1136024
2022-08-20,CAM,2,38,4638259,3507660
2022-08-20,EMR,25,324,3790481,3081251
2022-08-20,FVG,0,0,982985,806815
2022-08-20,LAZ,39,157,4957559,3992083
2022-08-20,LIG,6,36,1280705,1011281
2022-08-20,LOM,35,385,8597014,7278388
2022-08-20,MAR,3,39,1225441,986666
2022-08-20,MOL,0,9,254858,206151
2022-08-20,PAB,0,0,416853,310971
2022-08-20,PAT,0,2,453654,360867
2022-08-20,PIE,11,154,3567872,3007969
2022-08-20,PUG,1,19,3426680,2751581
2022-08-20,SAR,2,17,1358115,1062474
2022-08-20,SIC,11,123,3875925,2831603
2022-08-20,TOS,29,158,3210240,2564970
2022-08-20,UMB,5,18,739209,601496
2022-08-20,VDA,2,14,97698,84970
2022-08-20,VEN,10,179,4043143,3245934
2022-08-21,ABR,0,0,1075581,871803
2022-08-21,BAS,0,0,458138,369908
2022-08-21,CAL,1,0,1522310,1136024
2022-08-21,CAM,0,7,4638259,3507667
2022-08-21,EMR,0,51,3790481,3081302
2022-08-21,FVG,0,0,982985,806815
2022-08-21,LAZ,2,17,4957561,3992100
2022-08-21,LIG,1,2,1280706,1011283
2022-08-21,LOM,18,15,8597032,7278403
2022-08-21,MAR,0,0,1225441,986666
2022-08-21,MOL,0,0,254858,206151
2022-08-21,PAB,0,0,416853,310971
2022-08-21,PAT,0,0,453654,360867
2022-08-21,PIE,1,40,3567873,3008009
2022-08-21,PUG,0,0,3426680,2751581
2022-08-21,SAR,0,0,1358115,1062474
2022-08-21,SIC,1,17,3875926,2831620
2022-08-21,TOS,0,0,3210240,2564970
2022-08-21,UMB,0,0,739209,601496
2022-08-21,VDA,0,0,97698,84970
2022-08-21,VEN,0,0,4043143,3245934
2022-08-22,ABR,9,32,1075590,871835
2022-08-22,BAS,4,16,458142,369924
2022-08-22,CAL,9,70,1522319,1136094
2022-08-22,CAM,21,126,4638280,3507793
2022-08-22,EMR,16,406,3790497,3081708
2022-08-22,FVG,1,41,982986,806856
2022-08-22,LAZ,26,169,4957587,3992269
2022-08-22,LIG,2,107,1280708,1011390
2022-08-22,LOM,83,604,8597115,7279007
2022-08-22,MAR,7,82,1225448,986748
2022-08-22,MOL,0,23,254858,206174
2022-08-22,PAB,0,12,416853,310983
2022-08-22,PAT,10,35,453664,360902
2022-08-22,PIE,19,250,3567892,3008259
2022-08-22,PUG,16,138,3426696,2751719
2022-08-22,SAR,9,92,1358124,1062566
2022-08-22,SIC,30,224,3875956,2831844
2022-08-22,TOS,27,223,3210267,2565193
2022-08-22,UMB,5,42,739214,601538
2022-08-22,VDA,0,0,97698,84970
2022-08-22,VEN,35,259,4043178,3246193
2022-08-23,ABR,10,58,1075600,871893
2022-08-23,BAS,0,24,458142,369948
2022-08-23,CAL,5,66,1522324,1136160
2022-08-23,CAM,40,184,4638320,3507977
2022-08-23,EMR,47,523,3790544,3082231
2022-08-23,FVG,8,125,982994,806981
2022-08-23,LAZ,40,330,4957627,3992599
2022-08-23,LIG,21,104,1280729,1011494
2022-08-23,LOM,69,708,8597184,7279715
2022-08-23,MAR,11,58,1225459,986806
2022-08-23,MOL,1,10,254859,206184
2022-08-23,PAB,1,12,416854,310995
2022-08-23,PAT,3,30,453667,360932
2022-08-23,PIE,25,329,3567917,3008588
2022-08-23,PUG,18,230,3426714,2751949
2022-08-23,SAR,6,73,1358130,1062639
2022-08-23,SIC,27,174,3875983,2832018
2022-08-23,TOS,18,242,3210285,2565435
2022-08-23,UMB,4,35,739218,601573
2022-08-23,VDA,3,14,97701,84984
2022-08-23,VEN,13,343,4043191,3246536
2022-08-24,ABR,3,49,1075603,871942
2022-08-24,BAS,6,11,458148,369959
2022-08-24,CAL,18,89,1522342,1136249
2022-08-24,CAM,30,179,4638350,3508156
2022-08-24,EMR,32,304,3790576,3082535
2022-08-24,FVG,11,77,983005,807058
2022-08-24,LAZ,39,268,4957666,3992867
2022-08-24,LIG,10,95,1280739,1011589
2022-08-24,LOM,70,548,8597254,7280263
2022-08-24,MAR,13,80,1225472,986886
2022-08-24,MOL,1,12,254860,206196
2022-08-24,PAB,3,50,416857,311045
2022-08-24,PAT,2,28,453669,360960
2022-08-24,PIE,28,394,3567945,3008982
2022-08-24,PUG,8,149,3426722,2752098
2022-08-24,SAR,10,81,1358140,1062720
2022-08-24,SIC,42,289,3876025,2832307
2022-08-24,TOS,26,297,3210311,2565732
2022-08-24,UMB,1,41,739219,601614
2022-08-24,VDA,0,1,97701,84985
2022-08-24,VEN,30,317,4043221,3246853
2022-08-25,ABR,7,54,1075610,871996
2022-08-25,BAS,7,42,458155,370001
2022-08-25,CAL,4,43,1522346,1136292
2022-08-25,CAM,16,186,4638366,3508342
2022-08-25,EMR,38,483,3790614,3083018
2022-08-25,FVG,18,44,983023,807102
2022-08-25,LAZ,44,169,4957710,3993036
2022-08-25,LIG,20,126,1280759,1011715
2022-08-25,LOM,107,687,8597361,7280950
2022-08-25,MAR,0,84,1225472,986970
2022-08-25,MOL,2,21,254862,206217
2022-08-25,PAB,11,58,416868,311103
2022-08-25,PAT,4,71,453673,361031
2022-08-25,PIE,34,425,3567979,3009407
2022-08-25,PUG,26,251,3426748,2752349
2022-08-25,SAR,9,110,1358149,1062830
2022-08-25,SIC,17,159,3876042,2832466
2022-08-25,TOS,21,326,3210332,2566058
2022-08-25,UMB,8,63,739227,601677
2022-08-25,VDA,0,1,97701,84986
2022-08-25,VEN,28,369,4043249,3247222
2022-08-26,ABR,6,50,1075616,872046
2022-08-26,BAS,1,6,458156,370007
2022-08-26,CAL,20,96,1522366,1136388
2022-08-26,CAM,21,203,4638387,3508545
2022-08-26,EMR,32,387,3790646,3083405
2022-08-26,FVG,14,221,983037,807323
2022-08-26,LAZ,24,222,4957734,3993258
2022-08-26,LIG,10,79,1280769,1011794
2022-08-26,LOM,70,687,8597431,7281637
2022-08-26,MAR,4,79,1225476,987049
2022-08-26,MOL,0,7,254862,206224
2022-08-26,PAB,4,35,416872,311138
2022-08-26,PAT,4,36,453677,361067
2022-08-26,PIE,11,228,3567990,3009635
2022-08-26,PUG,22,195,3426770,2752544
2022-08-26,SAR,2,46,1358151,1062876
2022-08-26,SIC,75,219,3876117,2832685
2022-08-26,TOS,23,223,3210355,2566281
2022-08-26,UMB,6,36,739233,601713
2022-08-26,VDA,0,9,97701,84995
2022-08-26,VEN,49,507,4043298,3247729
2022-08-27,ABR,3,14,1075619,872060
2022-08-27,BAS,1,3,458157,370010
2022-08-27,CAL,5,24,1522371,1136412
2022-08-27,CAM,6,37,4638393,3508582
2022-08-27,EMR,46,404,3790692,3083809
2022-08-27,FVG,0,0,983037,807323
2022-08-27,LAZ,33,217,4957767,3993475
2022-08-27,LIG,8,33,1280777,1011827
2022-08-27,LOM,65,446,8597496,7282083
2022-08-27,MAR,5,51,1225481,987100
2022-08-27,MOL,1,10,254863,206234
2022-08-27,PAB,0,0,416872,311138
2022-08-27,PAT,0,0,453677,361067
2022-08-27,PIE,18,132,3568008,3009767
2022-08-27,PUG,7,7,3426777,2752551
2022-08-27,SAR,0,37,1358151,1062913
2022-08-27,SIC,8,97,3876125,2832782
2022-08-27,TOS,17,89,3210372,2566370
2022-08-27,UMB,6,38,739239,601751
2022-08-27,VDA,0,0,97701,84995
2022-08-27,VEN,8,130,4043306,3247859
2022-08-28,ABR,0,0,1075619,872060
2022-08-28,BAS,0,0,458157,370010
2022-08-28,CAL,2,5,1522373,1136417
2022-08-28,CAM,0,6,4638393,3508588
2022-08-28,EMR,7,24,3790699,3083833
2022-08-28,FVG,0,0,983037,807323
2022-08-28,LAZ,4,31,4957771,3993506
2022-08-28,LIG,0,1,1280777,1011828
2022-08-28,LOM,0,17,8597496,7282100
2022-08-28,MAR,4,12,1225485,987112
2022-08-28,MOL,0,0,254863,206234
2022-08-28,PAB,0,0,416872,311138
2022-08-28,PAT,0,0,453677,361067
2022-08-28,PIE,2,104,3568010,3009871
2022-08-28,PUG,0,1,3426777,2752552
2022-08-28,SAR,6,22,1358157,1062935
2022-08-28,SIC,4,29,3876129,2832811
2022-08-28,TOS,0,0,3210372,2566370
2022-08-28,UMB,0,0,739239,601751
2022-08-28,VDA,0,15,97701,85010
2022-08-28,VEN,0,0,4043306,3247859
2022-08-29,ABR,3,37,1075622,872097
2022-08-29,BAS,1,18,458158,370028
2022-08-29,CAL,3,45,1522376,1136462
2022-08-29,CAM,27,176,4638420,3508764
2022-08-29,EMR,44,437,3790743,3084270
2022-08-29,FVG,2,35,983039,807358
2022-08-29,LAZ,6,140,4957777,3993646
2022-08-29,LIG,7,84,1280784,1011912
2022-08-29,LOM,100,730,8597596,7282830
2022-08-29,MAR,4,44,1225489,987156
2022-08-29,MOL,1,15,254864,206249
2022-08-29,PAB,1,12,416873,311150
2022-08-29,PAT,5,33,453682,361100
2022-08-29,PIE,26,331,3568036,3010202
2022-08-29,PUG,15,156,3426792,2752708
2022-08-29,SAR,5,53,1358162,1062988
2022-08-29,SIC,24,214,3876153,2833025
2022-08-29,TOS,38,261,3210410,2566631
2022-08-29,UMB,5,39,739244,601790
2022-08-29,VDA,0,1,97701,85011
2022-08-29,VEN,37,300,4043343,3248159
2022-08-30,ABR,12,49,1075634,872146
2022-08-30,BAS,6,28,458164,370056
2022-08-30,CAL,5,88,1522381,1136550
2022-08-30,CAM,32,203,4638452,3508967
2022-08-30,EMR,34,500,3790777,3084770
2022-08-30,FVG,8,135,983047,807493
2022-08-30,LAZ,31,251,4957808,3993897
2022-08-30,LIG,9,116,1280793,1012028
2022-08-30,LOM,106,725,8597702,7283555
2022-08-30,MAR,26,75,1225515,987231
2022-08-30,MOL,1,5,254865,206254
2022-08-30,PAB,0,12,416873,311162
2022-08-30,PAT,1,36,453683,361136
2022-08-30,PIE,31,397,3568067,3010599
2022-08-30,PUG,24,218,3426816,2752926
2022-08-30,SAR,3,60,1358165,1063048
2022-08-30,SIC,23,173,3876176,2833198
2022-08-30,TOS,19,315,3210429,2566946
2022-08-30,UMB,4,26,739248,601816
2022-08-30,VDA,1,7,97702,85018
2022-08-30,VEN,27,251,4043370,3248410
2022-08-31,ABR,6,36,1075640,872182
2022-08-31,BAS,1,8,458165,370064
2022-08-31,CAL,7,83,1522388,1136633
2022-08-31,CAM,46,191,4638498,3509158
2022-08-31,EMR,19,463,3790796,3085233
2022-08-31,FVG,18,221,983065,807714
2022-08-31,LAZ,25,236,4957833,3994133
2022-08-31,LIG,10,121,1280803,1012149
2022-08-31,LOM,108,661,8597810,7284216
2022-08-31,MAR,3,52,1225518,987283
2022-08-31,MOL,3,20,254868,206274
2022-08-31,PAB,5,70,416878,311232
2022-08-31,PAT,3,7,453686,361143
2022-08-31,PIE,46,351,3568113,3010950
2022-08-31,PUG,20,176,3426836,2753102
2022-08-31,SAR,11,57,1358176,1063105
2022-08-31,SIC,31,215,3876207,2833413
2022-08-31,TOS,45,387,3210474,2567333
2022-08-31,UMB,3,41,739251,601857
2022-08-31,VDA,0,1,97702,85019
2022-08-31,VEN,27,337,4043397,3248747
2022-09-01,ABR,9,52,1075649,872234
2022-09-01,BAS,7,45,458172,370109
2022-09-01,CAL,8,57,1522396,1136690
2022-09-01,CAM,16,130,4638514,3509288
2022-09-01,EMR,21,372,3790817,3085605
2022-09-01,FVG,10,51,983075,807765
2022-09-01,LAZ,35,136,4957868,3994269
2022-09-01,LIG,7,122,1280810,1012271
2022-09-01,LOM,86,618,8597896,7284834
2022-09-01,MAR,4,51,1225522,987334
2022-09-01,MOL,2,5,254870,206279
2022-09-01,PAB,1,21,416879,311253
2022-09-01,PAT,4,42,453690,361185
2022-09-01,PIE,27,345,3568140,3011295
2022-09-01,PUG,14,227,3426850,2753329
2022-09-01,SAR,10,49,1358186,1063154
2022-09-01,SIC,31,159,3876238,2833572
2022-09-01,TOS,31,304,3210505,2567637
2022-09-01,UMB,6,37,739257,601894
2022-09-01,VDA,0,2,97702,85021
2022-09-01,VEN,23,292,4043420,3249039
2022-09-02,ABR,6,43,1075655,872277
2022-09-02,BAS,1,9,458173,370118
2022-09-02,CAL,10,49,1522406,1136739
2022-09-02,CAM,20,152,4638534,3509440
2022-09-02,EMR,29,406,3790846,3086011
2022-09-02,FVG,1,38,983076,807803
2022-09-02,LAZ,26,235,4957894,3994504
2022-09-02,LIG,16,79,1280826,1012350
2022-09-02,LOM,72,578,8597968,7285412
2022-09-02,MAR,2,27,1225524,987361
2022-09-02,MOL,0,10,254870,206289
2022-09-02,PAB,0,0,416879,311253
2022-09-02,PAT,1,44,453691,361229
2022-09-02,PIE,21,248,3568161,3011543
2022-09-02,PUG,15,146,3426865,2753475
2022-09-02,SAR,3,41,1358189,1063195
2022-09-02,SIC,18,172,3876256,2833744
2022-09-02,TOS,20,193,3210525,2567830
2022-09-02,UMB,3,51,739260,601945
2022-09-02,VDA,0,3,97702,85024
2022-09-02,VEN,32,366,4043452,3249405
2022-09-03,ABR,4,14,1075659,872291
2022-09-03,BAS,3,3,458176,370121
2022-09-03,CAL,3,26,1522409,1136765
2022-09-03,CAM,5,31,4638539,3509471
2022-09-03,EMR,20,370,3790866,3086381
2022-09-03,FVG,0,0,983076,807803
2022-09-03,LAZ,25,174,4957919,3994678
2022-09-03,LIG,9,38,1280835,1012388
2022-09-03,LOM,72,468,8598040,7285880
2022-09-03,MAR,9,30,1225533,987391
2022-09-03,MOL,2,3,254872,206292
2022-09-03,PAB,0,0,416879,311253
2022-09-03,PAT,0,4,453691,361233
2022-09-03,PIE,11,118,3568172,3011661
2022-09-03,PUG,0,14,3426865,2753489
2022-09-03,SAR,0,23,1358189,1063218
2022-09-03,SIC,9,82,3876265,2833826
2022-09-03,TOS,14,117,3210539,2567947
2022-09-03,UMB,3,22,739263,601967
2022-09-03,VDA,0,0,97702,85024
2022-09-03,VEN,10,151,4043462,3249556
2022-09-04,ABR,1,1,1075660,872292
2022-09-04,BAS,0,0,458176,370121
2022-09-04,CAL,0,0,1522409,1136765
2022-09-04,CAM,0,0,4638539,3509471
2022-09-04,EMR,0,0,3790866,3086381
2022-09-04,FVG,0,0,983076,807803
2022-09-04,LAZ,1,26,4957920,3994704
2022-09-04,LIG,0,1,1280835,1012389
2022-09-04,LOM,11,42,8598051,7285922
2022-09-04,MAR,4,1,1225537,987392
2022-09-04,MOL,0,0,254872,206292
2022-09-04,PAB,0,0,416879,311253
2022-09-04,PAT,0,0,453691,361233
2022-09-04,PIE,1,41,3568173,3011702
2022-09-04,PUG,0,1,3426865,2753490
2022-09-04,SAR,2,5,1358191,1063223
2022-09-04,SIC,3,31,3876268,2833857
2022-09-04,TOS,0,0,3210539,2567947
2022-09-04,UMB,0,0,739263,601967
2022-09-04,VDA,0,0,97702,85024
2022-09-04,VEN,0,0,4043462,3249556
2022-09-05,ABR,5,34,1075665,872326
2022-09-05,BAS,3,8,458179,370129
2022-09-05,CAL,9,58,1522418,1136823
2022-09-05,CAM,21,158,4638560,3509629
2022-09-05,EMR,16,450,3790882,3086831
2022-09-05,FVG,0,2,983076,807805
2022-09-05,LAZ,11,162,4957931,3994866
2022-09-05,LIG,6,89,1280841,1012478
2022-09-05,LOM,47,589,8598098,7286511
2022-09-05,MAR,2,48,1225539,987440
2022-09-05,MOL,0,9,254872,206301
2022-09-05,PAB,0,14,416879,311267
2022-09-05,PAT,3,35,453694,361268
2022-09-05,PIE,11,253,3568184,3011955
2022-09-05,PUG,7,113,3426872,2753603
2022-09-05,SAR,5,97,1358196,1063320
2022-09-05,SIC,12,132,3876280,2833989
2022-09-05,TOS,10,214,3210549,2568161
2022-09-05,UMB,2,25,739265,601992
2022-09-05,VDA,0,0,97702,85024
2022-09-05,VEN,16,165,4043478,3249721
2022-09-06,ABR,5,61,1075670,872387
2022-09-06,BAS,9,23,458188,370152
2022-09-06,CAL,2,50,1522420,1136873
2022-09-06,CAM,22,186,4638582,3509815
2022-09-06,EMR,35,526,3790917,3087357
2022-09-06,FVG,13,71,983089,807876
2022-09-06,LAZ,50,190,4957981,3995056
2022-09-06,LIG,1,70,1280842,1012548
2022-09-06,LOM,50,599,8598148,7287110
2022-09-06,MAR,3,57,1225542,987497
2022-09-06,MOL,1,9,254873,206310
2022-09-06,PAB,0,4,416879,311271
2022-09-06,PAT,2,33,453696,361301
2022-09-06,PIE,29,284,3568213,3012239
2022-09-06,PUG,22,171,3426894,2753774
2022-09-06,SAR,1,81,1358197,1063401
2022-09-06,SIC,17,170,3876297,2834159
2022-09-06,TOS,16,167,3210565,2568328
2022-09-06,UMB,3,39,739268,602031
2022-09-06,VDA,4,16,97706,85040
2022-09-06,VEN,18,182,4043496,3249903
2022-09-07,ABR,5,36,1075675,872423
2022-09-07,BAS,1,10,458189,370162
2022-09-07,CAL,7,64,1522427,1136937
2022-09-07,CAM,28,221,4638610,3510036
2022-09-07,EMR,13,368,3790930,3087725
2022-09-07,FVG,176,104,983265,807980
2022-09-07,LAZ,35,187,4958016,3995243
2022-09-07,LIG,16,125,1280858,1012673
2022-09-07,LOM,91,492,8598239,7287602
2022-09-07,MAR,6,39,1225548,987536
2022-09-07,MOL,1,11,254874,206321
2022-09-07,PAB,8,66,416887,311337
2022-09-07,PAT,3,10,453699,361311
2022-09-07,PIE,40,256,3568253,3012495
2022-09-07,PUG,23,129,3426917,2753903
2022-09-07,SAR,5,56,1358202,1063457
2022-09-07,SIC,28,192,3876325,2834351
2022-09-07,TOS,23,303,3210588,2568631
2022-09-07,UMB,1,24,739269,602055
2022-09-07,VDA,0,0,97706,85040
2022-09-07,VEN,30,242,4043526,3250145
2022-09-08,ABR,5,63,1075680,872486
2022-09-08,BAS,3,21,458192,370183
2022-09-08,CAL,5,42,1522432,1136979
2022-09-08,CAM,16,155,4638626,3510191
2022-09-08,EMR,19,404,3790949,3088129
2022-09-08,FVG,9,42,983274,808022
2022-09-08,LAZ,33,207,4958049,3995450
2022-09-08,LIG,13,130,1280871,1012803
2022-09-08,LOM,55,521,8598294,7288123
2022-09-08,MAR,5,48,1225553,987584
2022-09-08,MOL,5,1,254879,206322
2022-09-08,PAB,1,18,416888,311355
2022-09-08,PAT,3,59,453702,361370
2022-09-08,PIE,29,287,3568282,3012782
2022-09-08,PUG,16,198,3426933,2754101
2022-09-08,SAR,6,50,1358208,1063507
2022-09-08,SIC,26,150,3876351,2834501
2022-09-08,TOS,24,305,3210612,2568936
2022-09-08,UMB,2,31,739271,602086
2022-09-08,VDA,0,2,97706,85042
2022-09-08,VEN,16,226,4043542,3250371
2022-09-09,ABR,9,46,1075689,872532
2022-09-09,BAS,4,2,458196,370185
2022-09-09,CAL,2,37,1522434,1137016
2022-09-09,CAM,16,154,4638642,3510345
2022-09-09,EMR,14,432,3790963,3088561
2022-09-09,FVG,4,168,983278,808190
2022-09-09,LAZ,20,195,4958069,3995645
2022-09-09,LIG,8,90,1280879,1012893
2022-09-09,LOM,78,569,8598372,7288692
2022-09-09,MAR,2,73,1225555,987657
2022-09-09,MOL,0,12,254879,206334
2022-09-09,PAB,4,24,416892,311379
2022-09-09,PAT,2,11,453704,361381
2022-09-09,PIE,37,195,3568319,3012977
2022-09-09,PUG,9,123,3426942,2754224
2022-09-09,SAR,4,26,1358212,1063533
2022-09-09,SIC,20,138,3876371,2834639
2022-09-09,TOS,37,220,3210649,2569156
2022-09-09,UMB,1,28,739272,602114
2022-09-09,VDA,0,0,97706,85042
2022-09-09,VEN,34,341,4043576,3250712
2022-09-10,ABR,2,13,1075691,872545
2022-09-10,BAS,5,3,458201,370188
2022-09-10,CAL,2,16,1522436,1137032
2022-09-10,CAM,3,36,4638645,3510381
2022-09-10,EMR,26,282,3790989,3088843
2022-09-10,FVG,2,21,983280,808211
2022-09-10,LAZ,53,138,4958122,3995783
2022-09-10,LIG,7,39,1280886,1012932
2022-09-10,LOM,42,335,8598414,7289027
2022-09-10,MAR,4,34,1225559,987691
2022-09-10,MOL,0,5,254879,206339
2022-09-10,PAB,0,0,416892,311379
2022-09-10,PAT,0,0,453704,361381
2022-09-10,PIE,24,97,3568343,3013074
2022-09-10,PUG,0,2,3426942,2754226
2022-09-10,SAR,1,13,1358213,1063546
2022-09-10,SIC,28,84,3876399,2834723
2022-09-10,TOS,22,105,3210671,2569261
2022-09-10,UMB,2,16,739274,602130
2022-09-10,VDA,1,7,97707,85049
2022-09-10,VEN,3,80,4043579,3250792
2022-09-11,ABR,0,0,1075691,872545
2022-09-11,BAS,0,0,458201,370188
2022-09-11,CAL,0,0,1522436,1137032
2022-09-11,CAM,0,12,4638645,3510393
2022-09-11,EMR,0,0,3790989,3088843
2022-09-11,FVG,0,0,983280,808211
2022-09-11,LAZ,3,25,4958125,3995808
2022-09-11,LIG,0,0,1280886,1012932
2022-09-11,LOM,13,34,8598427,7289061
2022-09-11,MAR,0,0,1225559,987691
2022-09-11,MOL,0,0,254879,206339
2022-09-11,PAB,0,0,416892,311379
2022-09-11,PAT,0,0,453704,361381
2022-09-11,PIE,0,32,3568343,3013106
2022-09-11,PUG,0,0,3426942,2754226
2022-09-11,SAR,0,7,1358213,1063553
2022-09-11,SIC,5,13,3876404,2834736
2022-09-11,TOS,0,0,3210671,2569261
2022-09-11,UMB,0,0,739274,602130
2022-09-11,VDA,0,0,97707,85049
2022-09-11,VEN,0,1,4043579,3250793
2022-09-12,ABR,2,22,1075693,872567
2022-09-12,BAS,0,9,458201,370197
2022-09-12,CAL,5,27,1522441,1137059
2022-09-12,CAM,16,163,4638661,3510556
2022-09-12,EMR,50,340,3791039,3089183
2022-09-12,FVG,3,1,983283,808212
2022-09-12,LAZ,14,180,4958139,3995988
2022-09-12,LIG,6,95,1280892,1013027
2022-09-12,LOM,67,490,8598494,7289551
2022-09-12,MAR,3,36,1225562,987727
2022-09-12,MOL,0,5,254879,206344
2022-09-12,PAB,1,18,416893,311397
